order_id,order_date,status,customer_id,customer_name,customer_phone,customer_email,city,district,delivery_type,delivery_cost,payment_method,payment_status,payment_amount,currency,total_amount,items_json
طلب-104673,2025-04-20T16:30:00,مؤكد,عميل-4673,علي حسين,705732528,user244219@example.com,تعز,خور مكسر,سريع,5000.0,محفظة إلكترونية,تم الدفع,305000.0,YER,305000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":150000.0,""total"":300000.0}]"
طلب-104674,2025/03/07 00:28:00,مرتجع,عميل-4674,هدى سالم,711779796,user104423@example.com,المكلا,القاهرة,عادي,2000.0,بطاقة,بانتظار الدفع,244000.0,YER,244000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":209000.0,""total"":209000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":12000.0,""total"":24000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":9000.0,""total"":9000.0}]"
طلب-104675,2025-04-12T10:55:00,قيد الانتظار,عميل-4675,سارة ياسر,709039404,user577893@example.com,ذمار,القاهرة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,558000.0,YER,558000.0,"[{""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":229000.0,""total"":458000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":44500.0,""total"":89000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":9000.0,""total"":9000.0}]"
طلب-104676,2025-04-26T09:40:00,مرتجع,عميل-4676,يوسف طارق,700073729,user76945@example.com,إب,حدة,عادي,2000.0,بطاقة,تم الدفع,453500.0,YER,453500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":144500.0,""total"":433500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":9000.0,""total"":18000.0}]"
طلب-104677,2025-02-28T13:17:00,ملغي,عميل-4677,محمد علي,779963524,user225204@example.com,عدن,حدة,عادي,2000.0,بطاقة,بانتظار الدفع,108500.0,YER,108500.0,[]
طلب-104678,2025-03-24T04:29:00,قيد الانتظار,عميل-4678,محمد علي,731084861,user640559@example.com,الحديدة,القاهرة,عادي,2000.0,بطاقة,بانتظار الدفع,16000.0,YER,16000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":7000.0,""total"":14000.0}]"
طلب-104679,2025-04-30T02:40:00,مؤكد,عميل-4679,ريم عادل,738773136,user782363@example.com,عدن,القاهرة,سريع,5000.0,بطاقة,بانتظار الدفع,٣٣٩٥٠٠٫٠,YER,339500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":38500.0,""total"":38500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":64500.0,""total"":129000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":167000.0,""total"":167000.0}]"
طلب-104680,2025-01-25T00:19:00,تم التسليم,عميل-4680,فاطمة أحمد,732587432,user236307@example.com,تعز,شعوب,عادي,2000.0,بطاقة,بانتظار الدفع,29000.0,YER,29000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":""٣"",""unit_price"":9000.0,""total"":27000.0}]"
طلب-104681,2025-01-23T23:02:00,مؤكد,عميل-4681,سارة ياسر,714993112,user352762@example.com,تعز,شعوب,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,39500.0,YER,40000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":12500.0,""total"":37500.0}]"
طلب-104682,2025-01-10T17:41:00,مؤكد,عميل-4682,هدى سالم,775548128,user574407@example.com,الحديدة,كريتر,عادي,2000.0,بطاقة,تم الدفع,705000.0,YER,705000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":7000.0,""total"":7000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":6500.0,""total"":19500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":225500.0,""total"":676500.0}]"
طلب-104683,2025-03-29T07:31:00,تم التسليم,عميل-4683,يوسف طارق,773052308,user509428@example.com,لحج,الحصبة,سريع,5000.0,محفظة إلكترونية,تم الدفع,87000.0,YER,87000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":27500.0,""total"":55000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":9000.0,""total"":27000.0}]"
طلب-104684,2025-03-14T09:17:00,تم التسليم,عميل-4684,ريم عادل,738357891,user950806@example.com,الحديدة,القاهرة,عادي,2000.0,محفظة إلكترونية,تم الدفع,919500.0,YER,919500.0,"[{""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":149500.0,""total"":299000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":202500.0,""total"":607500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":5500.0,""total"":11000.0}]"
طلب-104685,2025-01-27T06:54:00,قيد الشحن,عميل-4685,هدى سالم,709699309,user-without-domain,ذمار,حدة,عادي,2000.0,بطاقة,تم الدفع,577000.0,YER,577000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":43500.0,""total"":87000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":244000.0,""total"":488000.0}]"
طلب-104686,2025-03-20T11:14:00,قيد الانتظار,عميل-4686,محمد علي,702270487,user907734@example.com,لحج,خور مكسر,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,547500.0,YER,"547,500.00","[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":15000.0,""total"":30000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":9500.0,""total"":28500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":242000.0,""total"":484000.0}]"
طلب-104687,2025-02-09T08:23:00,ملغي,عميل-4687,ريم عادل,779148670,user51470@example.com,المكلا,جبلة,سريع,5000.0,بطاقة,بانتظار الدفع,238000.0,YER,238000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":233000.0,""total"":233000.0}]"
طلب-104688,2025-02-27T00:39:00,قيد الانتظار,عميل-4688,محمد علي,714620062,user920592@example.com,ذمار,حدة,سريع,5000.0,بطاقة,بانتظار الدفع,416500.0,YER,416500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":183000.0,""total"":366000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":5000.0,""total"":5000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":13500.0,""total"":40500.0}]"
طلب-104689,2025-01-04T23:08:00,قيد الشحن,عميل-4689,علي حسين,732760378,user96342@example.com,ذمار,الحصبة,عادي,2000.0,محفظة إلكترونية,تم الدفع,35000.0,YER,35000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":11000.0,""total"":33000.0}]"
طلب-104690,2025-04-28T18:11:00,مرتجع,عميل-4690,ريم عادل,777671387,user721134@example.com,تعز,شعوب,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,29000.0,YER,29000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":9000.0,""total"":27000.0}]"
طلب-104691,2025-01-25T10:10:00,مؤكد,عميل-4691,ريم عادل,773581272,user575048@example.com,عمران,جبلة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,139500.0,YER,139500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":137500.0,""total"":137500.0}]"
طلب-104692,2025-04-15T01:07:00,مرتجع,عميل-4692,خالد سالم,775265924,user624606@example.com,ذمار,جبلة,عادي,2000.0,بطاقة,بانتظار الدفع,363000.0,YER,363000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":152500.0,""total"":305000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":7000.0,""total"":14000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":14000.0,""total"":42000.0}]"
طلب-104693,2025-04-09T02:04:00,مؤكد,,فاطمة أحمد,774725950,@@,تعز,الحصبة,سريع,5000.0,بطاقة,بانتظار الدفع,606500.0,YER,???,not-json
طلب-104694,2025-01-18T06:28:00,مؤكد,عميل-4694,سارة ياسر,707602354,user812302@example.com,المكلا,جبلة,سريع,5000.0,محفظة إلكترونية,تم الدفع,474000.0,YER,474000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":7000.0,""total"":21000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":9000.0,""total"":18000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":215000.0,""total"":430000.0}]"
طلب-104695,2025-01-05T22:44:00,مرتجع,عميل-4695,ريم عادل,714012130,user525576@example.com,صنعاء,حدة,عادي,2000.0,بطاقة,بانتظار الدفع,835500.0,YER,835500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":41500.0,""total"":41500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":39500.0,""total"":118500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":224500.0,""total"":673500.0}]"
طلب-104696,2025-01-29T22:27:00,مؤكد,عميل-4696,هدى سالم,771836888,user428801@example.com,الحديدة,كريتر,عادي,2000.0,بطاقة,بانتظار الدفع,36000.0,YER,36000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":5000.0,""total"":5000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":14500.0,""total"":29000.0}]"
طلب-104697,2025-02-26T01:01:00,قيد الشحن,عميل-4697,هدى سالم,702131161,user619183@example.com,عمران,الحصبة,سريع,5000.0,محفظة إلكترونية,تم الدفع,80500.0,YER,80500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":42500.0,""total"":42500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":11000.0,""total"":33000.0}]"
طلب-104698,2025-03-16T18:15:00,مؤكد,عميل-4698,سارة ياسر,735584083,user918264@example.com,صنعاء,خور مكسر,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,189000.0,YER,189000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":5500.0,""total"":5500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":181500.0,""total"":181500.0}]"
طلب-104699,2025-03-18T07:44:00,مرتجع,عميل-4699,محمد علي,715522932,user653905@example.com,لحج,حدة,سريع,5000.0,محفظة إلكترونية,تم الدفع,52500.0,YER,52500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":5500.0,""total"":5500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":13500.0,""total"":13500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":9500.0,""total"":28500.0}]"
طلب-104700,2025-03-01T03:34:00,ملغي,عميل-4700,سارة ياسر,737998647,user769036@example.com,ذمار,شعوب,سريع,5000.0,محفظة إلكترونية,تم الدفع,29500.0,YER,29500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":6500.0,""total"":6500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":6000.0,""total"":18000.0}]"
طلب-104701,2025-01-27T23:27:00,مؤكد,عميل-4701,ريم عادل,778778243,user256522@example.com,حجة,شعوب,سريع,5000.0,محفظة إلكترونية,تم الدفع,29500.0,YER,29500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":6500.0,""total"":6500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":9000.0,""total"":18000.0}]"
طلب-104702,2025-04-24T15:58:00,مرتجع,عميل-4702,محمد علي,778200792,user271418@example.com,الحديدة,حدة,عادي,2000.0,بطاقة,بانتظار الدفع,770000.0,YER,770000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":231500.0,""total"":694500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":8000.0,""total"":24000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":49500.0,""total"":49500.0}]"
طلب-104703,2025-02-28T12:05:00,مؤكد,عميل-4703,ريم عادل,703526967,user151890@example.com,لحج,خور مكسر,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,96500.0,YER,96500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":30500.0,""total"":91500.0}]"
طلب-104704,2025-04-07T14:15:00,ملغي,عميل-4704,محمد علي,718708411,user236284@example.com,عدن,خور مكسر,عادي,2000.0,بطاقة,تم الدفع,36500.0,YER,36500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":11500.0,""total"":34500.0}]"
طلب-104705,2025-03-08T05:33:00,ملغي,عميل-4705,ريم عادل,706264373,user72816@example.com,لحج,حدة,عادي,2000.0,بطاقة,بانتظار الدفع,71000.0,YER,71000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":34500.0,""total"":69000.0}]"
طلب-104706,2025-02-15T18:38:00,قيد الشحن,عميل-4706,فاطمة أحمد,777799643,user423930@example.com,صنعاء,التحرير,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,221000.0,YER,221000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":7000.0,""total"":7000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":212000.0,""total"":212000.0}]"
طلب-104707,2025-04-06T05:39:00,مرتجع,عميل-4707,يوسف طارق,705920013,user274227@example.com,تعز,حدة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,21000.0,YER,21000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":9500.0,""total"":19000.0}]"
طلب-104708,2025-02-15T17:25:00,ملغي,عميل-4708,محمد علي,717803329,user436118@example.com,الحديدة,التحرير,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,11500.0,YER,"11,500.00","[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":6500.0,""total"":6500.0}]"
طلب-104709,2025-01-18T01:07:00,تم التسليم,عميل-4709,أحمد محمد,707585154,user109618@example.com,لحج,شعوب,سريع,5000.0,بطاقة,بانتظار الدفع,167000.0,YER,167000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":9000.0,""total"":27000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":135000.0,""total"":135000.0}]"
طلب-104710,2025-02-01T11:47:00,تم التسليم,عميل-4710,أحمد محمد,713785199,user956016@example.com,الحديدة,القاهرة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,30500.0,YER,30500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":9500.0,""total"":28500.0}]"
طلب-104711,2025-01-18T08:58:00,تم التسليم,عميل-4711,ريم عادل,773582720,user488840@example.com,ذمار,شعوب,عادي,2000.0,بطاقة,تم الدفع,10500.0,YER,10500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":8500.0,""total"":8500.0}]"
,2025-03-31T06:44:00,قيد الشحن,عميل-4712,يوسف طارق,710591903,user36333@example.com,صنعاء,القاهرة,سريع,5000.0,محفظة إلكترونية,تم الدفع,23000.0,YER,23000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":9000.0,""total"":18000.0}]"
طلب-104713,2025-02-13T00:06:00,مرتجع,عميل-4713,علي حسين,776727619,user270656@example.com,لحج,القاهرة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,454000.0,YER,454000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":14000.0,""total"":14000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":76500.0,""total"":229500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":69500.0,""total"":208500.0}]"
طلب-104714,2025-03-09T03:02:00,ملغي,عميل-4714,علي حسين,739719102,user466888@example.com,المكلا,القاهرة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,684500.0,YER,684500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":223000.0,""total"":669000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":4500.0,""total"":13500.0}]"
طلب-104715,2025-04-08T21:38:00,تم التسليم,عميل-4715,سارة ياسر,702074136,user458625@example.com,لحج,الحصبة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,516000.0,YER,٥١٦٠٠٠٫٠,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":7000.0,""total"":14000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":152000.0,""total"":304000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":193000.0,""total"":193000.0}]"
طلب-104716,2025-04-25T20:50:00,قيد الشحن,عميل-4716,يوسف طارق,718699057,user624849@example.com,ذمار,حدة,عادي,2000.0,بطاقة,بانتظار الدفع,7500.0,YER,٧٥٠٠٫٠,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":5500.0,""total"":5500.0}]"
طلب-104717,2025-03-27T13:28:00,قيد الشحن,عميل-4717,فاطمة أحمد,738395364,user189827@example.com,عدن,التحرير,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,8000.0,YER,8000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":6000.0,""total"":6000.0}]"
طلب-104718,2025-03-16T12:21:00,قيد الانتظار,عميل-4718,أروى محمد,777304792,user669975@example.com,لحج,خور مكسر,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,١٠٢٥٠٠٫٠,YER,102500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":9500.0,""total"":28500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":29500.0,""total"":59000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":10000.0,""total"":10000.0}]"
طلب-104719,2025-03-19T04:04:00,ملغي,عميل-4719,علي حسين,704000148,user290541@example.com,حجة,خور مكسر,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,66000.0,YER,66000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":15000.0,""total"":15000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":10000.0,""total"":10000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":36000.0,""total"":36000.0}]"
طلب-104720,2025-01-29T09:32:00,قيد الشحن,عميل-4720,ريم عادل,735506453,user558694@example.com,لحج,حدة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,76500.0,YER,76500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":6000.0,""total"":18000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":26500.0,""total"":26500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":9000.0,""total"":27000.0}]"
طلب-104721,2025-01-21T14:12:00,تم التسليم,عميل-4721,فاطمة أحمد,701616618,user226863@example.com,الحديدة,حدة,عادي,2000.0,بطاقة,بانتظار الدفع,161000.0,YER,161000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":83000.0,""total"":83000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":76000.0,""total"":76000.0}]"
طلب-104722,2025-03-27T01:19:00,مرتجع,عميل-4722,أحمد محمد,775125898,user748219@example.com,لحج,التحرير,عادي,2000.0,محفظة إلكترونية,تم الدفع,245000.0,YER,245000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":6000.0,""total"":6000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":79000.0,""total"":237000.0}]"
طلب-104723,2025-04-14T16:55:00,تم التسليم,عميل-4723,ريم عادل,708966484,user552924@example.com,حجة,خور مكسر,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,563000.0,YER,563000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":12000.0,""total"":12000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":180000.0,""total"":540000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":9000.0,""total"":9000.0}]"
طلب-104724,2025-01-04T00:41:00,ملغي,عميل-4724,يوسف طارق,706203336,user879461@example.com,عدن,جبلة,سريع,5000.0,محفظة إلكترونية,تم الدفع,٢٢٠٠٠٫٠,YER,22000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":8500.0,""total"":17000.0}]"
طلب-104725,2025-04-12T09:08:00,مؤكد,عميل-4725,أحمد محمد,12345,user961325@example.com,حجة,التحرير,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,450500.0,YER,450500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":149500.0,""total"":448500.0}]"
طلب-104726,2025-01-03T21:11:00,قيد الانتظار,عميل-4726,سارة ياسر,719559338,user650958@example.com,عدن,حدة,سريع,5000.0,محفظة إلكترونية,تم الدفع,121000.0,YER,121000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":-1,""unit_price"":58000.0,""total"":116000.0}]"
طلب-104727,2025-03-17T22:42:00,ملغي,عميل-4727,ريم عادل,770699503,user238955@example.com,المكلا,كريتر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,19000.0,YER,19000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":5000.0,""total"":5000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":6000.0,""total"":12000.0}]"
طلب-104728,2025/02/15 17:43:00,قيد الشحن,عميل-4728,خالد سالم,734234565,user127064@example.com,عدن,حدة,سريع,5000.0,بطاقة,بانتظار الدفع,68000.0,YER,68000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":31500.0,""total"":63000.0}]"
طلب-104729,2025-04-27T22:25:00,ملغي,عميل-4729,هدى سالم,705478732,user313649@example.com,ذمار,خور مكسر,عادي,2000.0,محفظة إلكترونية,تم الدفع,282000.0,YER,282000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":10000.0,""total"":30000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":250000.0,""total"":250000.0}]"
طلب-104730,2025-01-09T14:42:00,مؤكد,عميل-4730,هدى سالم,733214517,user789570@example.com,صنعاء,حدة,سريع,5000.0,بطاقة,بانتظار الدفع,1230000.0,YER,1230000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":226500.0,""total"":679500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":11500.0,""total"":34500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":255500.0,""total"":511000.0}]"
طلب-104731,2025-04-05T09:14:00,مرتجع,عميل-4731,فاطمة أحمد,710119527,user900082@example.com,عدن,الحصبة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,215500.0,YER,215500.0,"[{""sku"":""SKU-1001"",""qty"":2"
طلب-104732,2025-01-17T09:58:00,تم التسليم,عميل-4732,ريم عادل,703497704,user806229@example.com,لحج,كريتر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,86000.0,YER,86000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":""2"",""unit_price"":27500.0,""total"":55000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":29000.0,""total"":29000.0}]"
طلب-104733,2025-01-17T11:58:00,مؤكد,عميل-4733,علي حسين,706430672,user295216@example.com,إب,حدة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,904500.0,YER,904500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":183500.0,""total"":550500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":156000.0,""total"":312000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":20000.0,""total"":40000.0}]"
طلب-104734,2025-04-17T13:58:00,تم التسليم,عميل-4734,علي حسين,710782569,user725503@example.com,صنعاء,القاهرة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,15000.0,YER,15000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":6500.0,""total"":13000.0}]"
طلب-104735,2025-01-04T00:56:00,قيد الشحن,عميل-4735,يوسف طارق,703403769,user744417@example.com,حجة,حدة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,64000.0,YER,64000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":10000.0,""total"":10000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":24500.0,""total"":49000.0}]"
طلب-104736,2025-02-28T16:07:00,ملغي,عميل-4736,أروى محمد,731771939,user542274@example.com,المكلا,حدة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,445000.0,YER,445000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":7000.0,""total"":7000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":218000.0,""total"":436000.0}]"
